code,name,country_name,lat,lon,timezone
KDOV,DOVER AFB,United States of America,39.12953888888889,-75.46596111111111,
KDPA,DUPAGE,United States of America,41.90705277777778,-88.24799722222222,
KDRI,BEAUREGARD RGNL,United States of America,30.831722222222222,-93.33991666666667,
KDRO,DURANGO-LA PLATA COUNTY,United States of America,37.15152777777778,-107.75377777777778,
KDRT,DEL RIO INTL,United States of America,29.374205555555555,-100.92715555555556,
KDSM,DES MOINES INTL,United States of America,41.53397222222222,-93.66308333333333,
KDSV,DANSVILLE MUNI,United States of America,42.570688888888895,-77.71297222222222,
KDTL,DETROIT LAKES-WETHING FIELD,United States of America,46.82516666666667,-95.88558333333334,
KDTN,SHREVEPORT DOWNTOWN,United States of America,32.54021944444444,-93.74502222222222,
KDTW,DETROIT METROPOLITAN WAYNE COUNTY,United States of America,42.21241666666667,-83.35338888888889,
KDUA,DURANT RGNL - EAKER FIELD,United States of America,33.94226666666666,-96.39453055555556,
KDUG,BISBEE DOUGLAS INTL,United States of America,31.468944444444443,-109.60374999999999,
KDUJ,DUBOIS RGNL,United States of America,41.17827777777777,-78.89869444444444,
KDVL,DEVILS LAKE RGNL,United States of America,48.11658333333334,-98.91000000000001,
KDVN,DAVENPORT MUNI,United States of America,41.61027777777778,-90.58836111111111,
KDVT,PHOENIX DEER VALLEY,United States of America,33.68830555555555,-112.08255555555556,
KDWH,DAVID WAYNE HOOKS MEMORIAL,United States of America,30.061833333333333,-95.55277777777778,
KDYS,DYESS AFB,United States of America,32.42061666666667,-99.85459999999999,
KEAR,KEARNEY RGNL,United States of America,40.72702777777778,-99.00677777777778,
KEAT,PANGBORN MEMORIAL,United States of America,47.398088888888886,-120.20573611111111,
KEAU,CHIPPEWA VALLEY RGNL,United States of America,44.86580277777778,-91.48425277777778,
KEBS,WEBSTER CITY MUNI,United States of America,42.436411111111106,-93.86896666666667,
KECG,ELIZABETH CITY CG AIR STATION/RGNL,United States of America,36.260580555555556,-76.17457222222222,
KECP,NORTHWEST FLORIDA BEACHES INTL,United States of America,30.35825,-85.79561111111111,
KECS,MONDELL FIELD,United States of America,43.88423888888889,-104.31449722222222,
KEDE,NORTHEASTERN RGNL,United States of America,36.02773333333333,-76.56709166666667,
KEDW,EDWARDS AFB,United States of America,34.918033333333334,-117.87904999999999,
KEED,NEEDLES,United States of America,34.76634444444444,-114.62327777777777,
KEEN,DILLANT-HOPKINS,United States of America,42.8984,-72.27078055555556,
KEFD,ELLINGTON,United States of America,29.607333333333333,-95.15875000000001,
KEFK,NEWPORT STATE,United States of America,44.887994444444445,-72.22858333333333,
KEGE,EAGLE COUNTY RGNL,United States of America,39.64276111111111,-106.91593333333334,
KEGI,DUKE FIELD,United States of America,,,
KEGV,EAGLE RIVER UNION,United States of America,45.93233333333333,-89.26827777777778,
KEHO,SHELBY-CLEVELAND COUNTY RGNL,United States of America,35.25575,-81.60074999999999,
KEKN,ELKINS-RANDOLPH CO-JENNINGS RANDOLPH FLD ,United States of America,38.88944444444444,-79.85713888888888,
KEKO,ELKO RGNL,United States of America,40.824961111111115,-115.79144444444444,
KELD,SOUTH ARKANSAS RGNL AT GOODWIN FIELD,United States of America,33.22097222222222,-92.81327777777777,
KELM,ELMIRA/CORNING RGNL,United States of America,42.15985555555555,-76.89174444444446,
KELN,BOWERS FIELD,United States of America,47.033027777777775,-120.53069444444445,
KELO,ELY/MUNI,United States of America,,,
KELP,EL PASO INTL,United States of America,31.807333333333332,-106.37636111111111,
KELY,ELY ARPT /YELLAND FLD/,United States of America,39.29969444444444,-114.84188888888889,
KELZ,WELLSVILLE MUNI ARPT,United States of America,,,
KEMM,KEMMERER MUNI,United States of America,41.824083333333334,-110.55694444444444,
KEMP,EMPORIA MUNI,United States of America,38.330555555555556,-96.18994444444445,
KEMT,EL MONTE,United States of America,34.08600833333334,-118.03484444444445,
KEND,VANCE AFB,United States of America,36.33980555555556,-97.91723888888889,
KENL,CENTRALIA MUNI,United States of America,38.51508333333334,-89.09113888888888,
KENV,WENDOVER,United States of America,40.718722222222226,-114.02866666666667,
KENW,KENOSHA RGNL,United States of America,42.59569444444445,-87.92780555555557,
KEOK,KEOKUK MUNI,United States of America,40.45990833333334,-91.4285,
KEPH,EPHRATA MUNI,United States of America,47.30806944444444,-119.51691111111111,
KERI,ERIE INTL/TOM RIDGE FIELD,United States of America,42.083083333333335,-80.17394444444444,
KERV,KERRVILLE MUNI/LOUIS SCHREINER FIELD,United States of America,29.976666666666667,-99.08547222222222,
KESF,ESLER RGNL,United States of America,31.394902777777776,-92.29577222222223,
KESN,EASTON/NEWNAM FIELD,United States of America,38.80416666666667,-76.069,
KEST,ESTHERVILLE MUNI,United States of America,43.407180555555556,-94.74644444444445,
KETB,WEST BEND MUNI,United States of America,43.42216666666666,-88.12791666666666,
KEUF,WEEDON FIELD,United States of America,31.951305555555553,-85.12891666666665,
KEUG,MAHLON SWEET FIELD,United States of America,44.124583333333334,-123.21197222222223,
KEVM,EVELETH-VIRGINIA MUNI,United States of America,47.424166666666665,-92.49655555555556,
KEVV,EVANSVILLE RGNL,United States of America,38.04080555555555,-87.5285,
KEVW,EVANSTON-UINTA COUNTY BURNS FIELD,United States of America,41.27477777777778,-111.03463888888889,
KEWB,NEW BEDFORD RGNL,United States of America,41.676563888888886,-70.95783333333334,
KEWK,NEWTON-CITY-COUNTY,United States of America,38.05707777777778,-97.27522777777777,
KEWN,COASTAL CAROLINA REGIONAL,United States of America,35.07285,-77.04301944444444,
KEWR,NEWARK LIBERTY INTL,United States of America,40.692477777777775,-74.16868611111111,
KEYW,KEY WEST INTL,United States of America,24.55611111111111,-81.75955555555555,
KFAF,FELKER AAF,United States of America,37.13245555555556,-76.60926111111111,
KFAM,FARMINGTON RGNL,United States of America,37.76102777777778,-90.42861111111111,
KFAR,HECTOR INTL,United States of America,46.920649999999995,-96.81576388888888,
KFAT,FRESNO YOSEMITE INTL,United States of America,36.776555555555554,-119.71883333333334,
KFAY,FAYETTEVILLE RGNL/GRANNIS FIELD,United States of America,34.99122222222222,-78.88027777777778,
KFBG,SIMONS AAF,United States of America,35.13183333333333,-78.93666666666667,
KFBL,FARIBAULT MUNI,United States of America,44.32896666666667,-93.31307222222222,
KFCM,FLYING CLOUD,United States of America,44.8275,-93.45858333333334,
KFCS,BUTTS AAF (FORT CARSON),United States of America,38.67833333333333,-104.7565,
KFDK,FREDERICK MUNI,United States of America,39.41755555555555,-77.37430555555555,
KFDR,FREDERICK RGNL,United States of America,34.35209444444445,-98.98390833333333,
KFDY,FINDLAY,United States of America,41.012027777777774,-83.66861111111112,
KFEP,ALBERTUS,United States of America,42.246158333333334,-89.5819861111111,
KFET,FREMONT MUNI,United States of America,41.44994444444444,-96.52119444444445,
KFEW,FRANCIS E WARREN AFB,United States of America,41.1333056666667,-104.867166666667,
KFFA,FIRST LIGHT,United States of America,36.017583333333334,-75.67158333333334,
KFFL,FAIRFIELD MUNI,United States of America,41.05571944444444,-91.98081944444445,
KFFM,FERGUS FALLS MUNI-EINAR MICKELSON FLD,United States of America,46.284388888888884,-96.15669444444445,
KFFO,WRIGHT-PATTERSON AFB,United States of America,39.82611111111112,-84.04833333333333,
KFFT,CAPITAL CITY,United States of America,38.18173055555555,-84.90674722222222,
KFHU,SIERRA VISTA MUNI-LIBBY AAF,United States of America,31.588472222222222,-110.34438888888889,
KFKL,VENANGO RGNL,United States of America,41.37741666666667,-79.86063888888889,
KFKN,FRANKLIN MUNI-JOHN BEVERLY ROSE,United States of America,36.70030555555556,-76.9021388888889,
KFLD,FOND DU LAC COUNTY,United States of America,43.771175,-88.48843055555555,
KFLG,FLAGSTAFF PULLIAM,United States of America,35.14030555555556,-111.66925,
KFLL,FORT LAUDERDALE HOLLYWOOD INTL,United States of America,26.071666666666665,-80.14969444444445,
KFLO,FLORENCE RGNL,United States of America,34.185361111111106,-79.7238888888889,
KFLP,MARION COUNTY RGNL,United States of America,36.29088888888889,-92.59025,
KFME,TIPTON,United States of America,39.08538611111111,-76.75941388888889,
KFMH,CAPE COD COAST GUARD AIR STATION,United States of America,41.65913888888889,-70.52280555555555,
KFMN,FOUR CORNERS RGNL,United States of America,36.74125,-108.22994444444444,
KFMY,PAGE FIELD,United States of America,26.58661111111111,-81.86325,
KFNL,FORT COLLINS-LOVELAND MUNI,United States of America,40.45181666666667,-105.01133888888889,
KFNT,BISHOP INTl,United States of America,42.965472222222225,-83.74475,
KFOD,FORT DODGE RGNL,United States of America,42.55119444444444,-94.19183333333334,
KFOE,FORBES FIELD,United States of America,38.950944444444445,-95.66361111111112,
KFOK,FRANCIS S GABRESKI,United States of America,40.84365555555556,-72.63178888888888,
KFPR,ST LUCIE COUNTY INTL,United States of America,27.497472222222225,-80.37263888888889,
KFRG,REPUBLIC,United States of America,40.72877777777778,-73.41341666666668,
KFRI,MARSHALL AAF,United States of America,39.05533333333333,-96.7645,
KFRM,FAIRMONT MUNI,United States of America,43.64394444444444,-94.41561111111112,
KFSD,JOE FOSS FIELD,United States of America,43.582011111111115,-96.74191111111111,
KFSI,HENRY POST AAF (FORT SILL),United States of America,34.64983333333333,-98.40216666666667,
KFSM,FORT SMITH RGNL,United States of America,35.33658333333334,-94.36744444444444,
KFST,FORT STOCKTON-PECOS COUNTY,United States of America,30.91525,-102.91277777777778,
KFTK,GODMAN AAF,United States of America,37.907063888888885,-85.97203333333333,
KFTW,FORT WORTH MEACHAM INTL,United States of America,32.81976944444445,-97.36245,
KFTY,FULTON COUNTY AIRPORT-BROWN FIELD,United States of America,33.779125,-84.52136388888889,
KFUL,FULLERTON MUNI,United States of America,33.87201388888889,-117.97978333333333,
KFVE,FRENCHVILLE/NORTHERN AROOSTOOK RGNL,United States of America,,,
KFWA,FORT WAYNE INTL,United States of America,40.97847222222222,-85.19516666666667,
KFXE,FORT LAUDERDALE EXECUTIVE,United States of America,26.197280555555555,-80.17070833333334,
KFXY,FOREST CITY MUNI,United States of America,43.23475555555556,-93.62410277777776,
KFYM,FAYETTEVILLE MUNI,United States of America,35.05969444444444,-86.564,
KFYV,DRAKE FIELD,United States of America,36.00508333333333,-94.17005555555556,
KGAD,NORTHEAST ALABAMA RGNL,United States of America,33.97264722222222,-86.08908333333333,
KGAG,GAGE,United States of America,36.295538888888885,-99.776425,
KGAI,MONTGOMERY COUNTY AIRPARK,United States of America,39.16833333333333,-77.16600000000001,
KGBD,GREAT BEND MUNI,United States of America,38.34425,-98.85919444444444,
KGBG,GALESBURG MUNI,United States of America,40.937999999999995,-90.43112222222223,
KGCC,GILLETTE-CAMPBELL COUNTY,United States of America,44.34891666666667,-105.5393611111111,
KGCK,GARDEN CITY RGNL,United States of America,37.927527777777776,-100.72441666666667,
KGCN,GRAND CANYON NATIONAL PARK,United States of America,35.95236111111112,-112.14697222222223,
KGDV,DAWSON COMMUNITY,United States of America,47.13872222222222,-104.80722222222222,
KGED,SUSSEX COUNTY,United States of America,38.68763055555555,-75.35930277777777,
KGEG,SPOKANE INTL,United States of America,47.61902777777778,-117.53522222222222,
KGEY,SOUTH BIG HORN COUNTY,United States of America,44.517944444444446,-108.083,
KGFA,GREAT FALLS/MALMSTROM AFB,United States of America,,,
KGFK,GRAND FORKS INTL,United States of America,47.94727777777778,-97.17377777777779,
KGFL,FLOYD BENNETT MEMORIAL,United States of America,43.34122222222222,-73.61030555555556,
KGGE,GEORGETOWN COUNTY,United States of America,33.311388888888885,-79.32030555555555,
KGGG,EAST TEXAS RGNL,United States of America,32.38401388888889,-94.71148611111111,
KGGW,WOKAL FIELD/GLASGOW INTL,United States of America,48.21244444444445,-106.61480555555555,
KGIF,WINTER HAVEN'S GILBERT,United States of America,28.062916666666666,-81.75330555555556,
KGJT,GRAND JUNCTION REGIONAL,United States of America,39.122413888888886,-108.5267361111111,
KGLD,RENNER FLD /GOODLAND MUNI/,United States of America,39.37063888888889,-101.699,
KGLE,GAINESVILLE MUNI,United States of America,33.65219444444444,-97.19727777777778,
KGLH,GREENVILLE MID-DELTA,United States of America,33.48288055555556,-90.98561388888889,
KGLR,GAYLORD RGNL,United States of America,45.01302777777778,-84.70344444444444,
KGLS,SCHOLES INTL AT GALVESTON,United States of America,29.265333333333334,-94.86041666666667,
KGLW,GLASGOW MUNI,United States of America,37.031777777777776,-85.95375,
KGMU,GREENVILLE DOWNTOWN,United States of America,34.847944444444444,-82.35,
KGNT,GRANTS-MILAN MUNI,United States of America,35.16727777777778,-107.90205555555556,
KGNV,GAINESVILLE RGNL,United States of America,29.690055555555556,-82.27177777777777,
KGOK,GUTHRIE-EDMOND RGNL,United States of America,35.85152222222222,-97.41617500000001,
KGON,GROTON-NEW LONDON,United States of America,41.33005555555556,-72.04513888888889,
KGPI,KALISPELL/GLACIER PARK INTL ARPT,United States of America,,,
KGPT,GULFPORT-BILOXI INTL,United States of America,30.407277777777775,-89.07008333333333,
KGPZ,GRAND RAPIDS/ITASCA CO-GORDON NEWSTROM FLD,United States of America,47.21013888888889,-93.50991666666667,
KGRB,AUSTIN STRAUBEL INTL,United States of America,44.48463888888889,-88.12972222222221,
KGRD,GREENWOOD COUNTY,United States of America,34.250391666666665,-82.15780833333334,
KGRF,GRAY AAF (JOINT BASE LEWIS-MCCHORD),United States of America,47.07922222222223,-122.58077777777777,
KGRI,CENTRAL NEBRASKA RGNL,United States of America,40.96754166666667,-98.30963888888888,
KGRK,ROBERT GRAY AAF,United States of America,31.06725,-97.82891666666666,
KGRR,GERALD R. FORD INTL,United States of America,42.880833333333335,-85.52280555555555,
KGSB,SEYMOUR OHNSON  AFB,United States of America,35.33938611111111,-77.96059444444445,
KGSH,GOSHEN MUNI,United States of America,41.526263888888884,-85.79416111111111,
KGSO,PIEDMONT TRIAD INTL,United States of America,36.101325,-79.94112222222222,
KGSP,GREENVILLE SPARTANBURG INTL,United States of America,34.89566666666666,-82.21885833333333,
KGTB,FORT DRUM/WHEELER-SACK AAF,United States of America,,,
KGTF,GREAT FALLS INTL,United States of America,47.48266666666667,-111.37068333333333,
KGTR,GOLDEN TRIANGLE RGNL,United States of America,33.448277777777776,-88.59138888888889,
KGUC,GUNNISON-CRESTED BUTTE RGNL,United States of America,38.53433333333333,-106.93175000000001,
KGUP,GALLUP MUNI,United States of America,35.51105833333333,-108.78930833333334,
KGUS,GRISSOM AFB,United States of America,40.648091666666666,-86.15211944444445,
KGUY,GUYMON MUNI,United States of America,36.68506111111111,-101.50779722222222,
KGVL,LEE GILMER MEMORIAL,United States of America,34.272625,-83.83022222222222,
KGVT,MAJORS,United States of America,33.06783888888889,-96.06533333333333,
KGWO,GREENWOOD-LEFLORE,United States of America,33.49429722222222,-90.08479722222222,
KGXY,GREELEY-WELD COUNTY,United States of America,40.437416666666664,-104.63322222222222,
KGYR,PHOENIX GOODYEAR,United States of America,33.423944444444444,-112.37474999999999,
KGYY,GARY/CHICAGO INTL,United States of America,41.61725,-87.41452777777778,
KHAF,HALF MOON BAY,United States of America,37.513444444444445,-122.50116666666666,
KHAI,THREE RIVERS MUNI DR HAINES,United States of America,41.95975,-85.59305555555555,
KHAO,BUTLER CO RGNL-HOGAN FIELD,United States of America,39.36375,-84.52194444444444,
KHBG,HATTIESBURG BOBBY L CHAIN MUNI,United States of America,31.264944444444446,-89.25288888888889,
KHBR,HOBART RGNL,United States of America,34.99173611111111,-99.05180833333333,
KHDE,BREWSTER FIELD,United States of America,40.452088888888895,-99.336475,
KHDN,YAMPA VALLEY,United States of America,40.48119444444445,-107.21766666666667,
KHEZ,HARDY-ANDERS FIELD NATCHEZ-ADAMS COUNTY,United States of America,31.613666666666667,-91.29733333333333,
KHFD,HARTFORD-BRAINARD,United States of America,41.73672222222223,-72.64944444444446,
KHGR,HAGERSTOWN RGNL-RICHARD A HENSON FLD,United States of America,39.7085,-77.7265,
KHHR,JACK NORTHROP FIELD/HAWTHORNE MUNI,United States of America,33.92283333333333,-118.33519444444444,
KHIB,RANGE RGNL,United States of America,47.386583333333334,-92.83897222222221,
KHIE,MOUNT WASHINGTON RGNL,United States of America,44.367555555555555,-71.54580555555556,
KHIF,HILL AFB,United States of America,41.12393888888889,-111.9730388888889,
KHII,LAKE HAVASU CITY,United States of America,34.571111111111115,-114.35827777777777,
KHIO,PORTLAND-HILLSBORO,United States of America,45.542119444444445,-122.95071944444445,
KHKA,BLYTHEVILLE MUNI,United States of America,35.940416666666664,-89.83080555555556,
KHKS,HAWKINS FIELD,United States of America,32.33477777777778,-90.22252777777778,
KHKY,HICKORY RGNL,United States of America,35.741147222222224,-81.38955,
KHLC,HILL CITY MUNI,United States of America,39.38019444444444,-99.83147222222222,
KHLG,WHEELING OHIO CO,United States of America,40.175,-80.64627777777778,
KHLN,HELENA RGNL,United States of America,46.60671111111111,-111.98334444444444,
KHLR,HOOD AAF,United States of America,31.138666666666666,-97.7145,
KHMN,HOLLOMAN AFB,United States of America,32.852111111111114,-106.10911944444445,
