flight_number,dpt_airport_code,dst_airport_code,plane_type,schedule,dpt_time_utc,dst_time_utc
1382,LIBV,LOWS,A320,M--T--S,22:00:00,23:05:00
1383,LIBV,EKRK,B738,M-WT---,19:29:00,21:34:00
1384,LIBV,LFAT,B733,--W-FSS,18:33:00,20:34:00
1385,LIBV,EDTL,C500,M--T--S,20:46:00,23:10:00
1386,LIBV,EGUN,A320,MTW--SS,16:04:00,18:23:00
1387,LIEA,LDSB,A320,---TFS-,18:03:00,19:02:00
1388,LIEA,ETSL,C500,MTW---S,21:36:00,23:28:00
1389,LIEA,LTBH,B733,--W--SS,20:59:00,22:55:00
1390,LIMG,LIVR,B733,MT--F-S,17:10:00,17:39:00
1391,LIMG,LFPB,C500,-TW--S-,19:36:00,21:07:00
1392,LIMG,LOWI,PAY2,M-W-FSS,21:48:00,22:50:00
1393,LIMG,LTAU,PA34,-TWTFSS,19:04:00,04:50:00
1394,LIMG,EETU,PAY2,--WTFS-,21:01:00,01:48:00
1395,LIMG,LFLX,PA34,M-W-FS-,16:15:00,18:43:00
1396,LIMY,EGYD,PAY2,---T--S,17:44:00,20:27:00
1397,LIMY,LZSL,B733,MT--F-S,18:41:00,19:57:00
1398,LIMY,LTBF,C500,MT-T-SS,21:40:00,01:26:00
1399,LIPU,EGPM,PAY2,-TW-F-S,20:18:00,00:44:00
1400,LIPU,LIRQ,B733,MT-T-SS,17:18:00,17:32:00
1401,LIPU,ETNH,B733,MTWT-SS,21:46:00,23:02:00
1402,LIRF,ETHC,PA34,M--T--S,16:28:00,21:30:00
1403,LIRF,EFTP,PA34,-TW--SS,21:37:00,07:14:00
1404,LIRF,LFLC,C500,M---F--,18:16:00,20:07:00
1405,LIRF,LYBE,B733,-T--F-S,19:51:00,20:47:00
1406,LIVP,LHSM,B733,M---FSS,20:33:00,21:09:00
1407,LIVP,EFMA,PA34,MT-----,16:30:00,23:24:00
1408,LIVP,LOAV,PAY2,MT----S,18:29:00,19:32:00
1409,LIVP,LIBC,PAY2,MTWT---,21:41:00,23:53:00
1410,LKLN,LFMY,C500,M---F--,20:32:00,22:32:00
1411,LKLN,EKTE,PAY2,MT-T-S-,16:39:00,18:44:00
1412,LKLN,LBBG,C500,-T-T--S,18:52:00,21:48:00
1413,LKLN,LELN,B738,M------,21:53:00,23:55:00
1414,LKLN,EDDG,PA34,MTW-FS-,17:10:00,19:10:00
1415,LOAN,ETWM,A320,-T-----,17:50:00,18:55:00
1416,LOAN,EICK,PAY2,-T-T-SS,16:10:00,20:28:00
1417,LOAN,LOWI,A320,-TWT---,18:48:00,19:17:00
1418,LOAN,LFRS,B733,-T--FS-,19:53:00,21:35:00
1419,LOAN,EGBE,PAY2,--WTFSS,21:41:00,00:53:00
1420,LOAN,EGQK,C500,-TW---S,20:54:00,00:37:00
1421,LOAN,BKPR,A320,---T-SS,17:10:00,18:04:00
1422,LOXZ,LFBD,B733,--WTF--,21:33:00,23:06:00
1423,LOXZ,LIRN,A320,MT---S-,19:41:00,20:36:00
1424,LOXZ,EKSP,C500,---T-S-,17:14:00,19:20:00
1425,LRBC,LIME,C500,-T---S-,19:19:00,22:12:00
1426,LRBC,EDVE,B733,M--TFSS,18:11:00,19:53:00
1427,LRBC,LTFC,B733,M--T--S,20:52:00,22:08:00
1428,LRBC,ESOW,A320,M-WT--S,17:02:00,19:06:00
1429,LRBC,LTBQ,B738,------S,20:22:00,21:13:00
1430,LRBC,EBCV,B738,M-W-FSS,15:15:00,17:25:00
1431,LRBC,ETAD,C500,--W--S-,15:55:00,19:16:00
1432,LTAW,ESTA,PA34,MT-T--S,15:30:00,01:45:00
1433,LTAW,LFRB,B733,----FS-,17:23:00,21:34:00
1434,LTAW,LICR,PA34,-T--F-S,19:02:00,02:32:00
1435,LTAW,EIKY,A320,---T--S,14:24:00,19:10:00
1436,LTAW,LRCK,C500,--WT-SS,19:50:00,21:33:00
1437,LTAW,EBOS,PAY2,M----SS,16:41:00,23:22:00
1438,LTAW,LTCJ,B738,-TW-FS-,18:30:00,19:06:00
1439,LTBQ,EGPB,B738,M----SS,19:49:00,23:33:00
1440,LTBQ,LRTR,B738,MTW-FSS,17:45:00,18:52:00
1441,LTBQ,EFLP,B738,----FSS,15:15:00,18:02:00
1442,LTCG,LTCP,B738,--W-FS-,17:28:00,17:56:00
1443,LTCG,LFLW,B733,-TW-F--,18:31:00,22:22:00
1444,LTCG,EHEH,C500,-TW-F--,15:07:00,21:19:00
1445,LTCG,LFRK,C500,MTWT---,16:05:00,23:07:00
1446,LTCG,LKKB,C500,MTWTF-S,16:51:00,21:37:00
1447,LTCG,LSZH,B733,-T-T--S,19:31:00,22:46:00
1448,LTCG,EGCN,B733,MT----S,14:03:00,18:14:00
1449,LYBT,EEKE,PA34,M---F-S,20:19:00,02:30:00
1450,LYBT,LFRO,C500,-T----S,21:49:00,01:49:00
1451,LYBT,EFTU,PAY2,-T-TF--,17:23:00,21:28:00
1452,LYBT,ENHE,B738,MT-TFS-,18:43:00,21:49:00
1453,LYBT,LFRM,A320,--WTFSS,16:03:00,18:05:00
1454,LYBT,LOWW,A320,M--TFS-,19:36:00,20:11:00
1455,LZPP,EBLG,PA34,M--TF--,17:34:00,21:24:00
1456,LZPP,LFBH,C500,---T---,21:47:00,00:56:00
1457,LZPP,EPGD,A320,MTW---S,20:13:00,21:03:00
1458,LZPP,LEAB,C500,M--TF-S,16:58:00,21:06:00
1459,LZPP,LTFE,C500,MT---S-,18:47:00,22:01:00
1460,LZPP,LTAI,B738,MT--F-S,19:22:00,21:26:00
1461,LZPP,LIEO,PAY2,-T--FSS,20:51:00,23:24:00
1462,EDDH,LFCR,B733,-T---SS,17:49:00,19:17:00
1463,EDDH,EDXW,A320,--WTF--,16:11:00,16:25:00
1464,EDDH,ENSH,C500,-TWT---,19:05:00,22:39:00
1465,EDDH,LPFL,PA34,---T-S-,21:34:00,11:57:00
1466,EDDH,LTAP,B738,-TWT-S-,20:42:00,23:38:00
1467,EDDH,LFRN,B738,----FS-,16:57:00,18:13:00
1468,EDDH,LEAO,PA34,-TWT--S,19:36:00,03:39:00
1469,EDDV,LFBH,B733,---TFS-,21:44:00,23:04:00
1470,EDDV,EGNR,C500,MT-T--S,18:56:00,20:47:00
1471,EDDV,LFRJ,B738,--W-F-S,17:49:00,19:08:00
1472,EDDV,LFLC,B738,MT-T-S-,20:29:00,21:34:00
1473,EDDV,ENBO,B733,---TFS-,16:49:00,18:55:00
1474,EDQM,EGXP,B733,MTW-F--,21:59:00,23:09:00
1475,EDQM,LFMD,B733,-----S-,20:24:00,21:28:00
1476,EDQM,ESNO,B733,MTW--SS,17:11:00,19:06:00
1477,EDQM,LFBI,PA34,-TWT--S,18:49:00,22:46:00
1478,EFHF,EGHQ,A320,--W-F--,15:37:00,18:25:00
1479,EFHF,EBBL,PAY2,--WTF-S,18:01:00,21:44:00
1480,EFHF,ENBL,PAY2,MT-T---,19:51:00,22:20:00
1481,EFHF,LIBC,B738,M-WT-S-,20:32:00,23:31:00
1482,EFHF,EPWA,B733,---T---,16:49:00,18:00:00
1483,EFKT,EKSB,C500,M-W-FS-,20:33:00,00:04:00
1484,EFKT,LHKE,PAY2,-TWTFS-,17:03:00,22:32:00
1485,EFKT,LKPD,B738,-TW---S,18:51:00,21:21:00
1486,EFKT,LPHR,PA34,----FS-,15:05:00,10:09:00
1487,EFTP,LFMY,PAY2,MTWTF-S,20:51:00,02:19:00
1488,EFTP,LPAZ,A320,-----S-,17:49:00,23:22:00
1489,EFTP,LKCV,PAY2,MT-T---,17:14:00,20:28:00
1490,EGDX,LIEA,PAY2,-TW-F-S,18:17:00,21:49:00
1491,EGDX,EDDV,PA34,M-WTF-S,22:37:00,02:24:00
1492,EGDX,LIVF,C500,--WT---,21:24:00,00:38:00
1493,EGDX,ENSS,PAY2,MTW----,19:50:00,02:17:00
1494,EGJB,EGVN,B733,-TWTF--,19:17:00,19:38:00
1495,EGJB,LATI,A320,MTW--SS,20:59:00,23:30:00
1496,EGJB,LKKB,B738,M-WT-SS,17:56:00,19:27:00
1497,EGJB,LTCR,A320,MT--F--,22:34:00,03:20:00
1498,EGNR,ELLX,B738,-T-T--S,19:07:00,20:03:00
1499,EGNR,LRBC,PAY2,MTWT-S-,18:25:00,23:43:00
1500,EGNR,LIBP,B733,MTWTF-S,20:16:00,22:28:00
1501,EGNR,LFST,PA34,--W--SS,20:55:00,00:41:00
1502,EGNR,LIBC,B738,MT--F-S,21:57:00,00:39:00
1503,EGNR,LTCK,B733,--W-FSS,17:44:00,22:26:00
1504,EGNR,EBBR,B733,MTW-F--,22:37:00,23:21:00
1505,EGPL,LTAR,B738,M-WT-SS,17:17:00,21:51:00
1506,EGPL,LRBM,PAY2,M--T--S,18:05:00,23:34:00
1507,EGPL,ENSN,PA34,MT-TFS-,18:37:00,22:48:00
1508,EGPL,LZPP,B733,M-W---S,19:45:00,22:12:00
1509,EGPL,LFRQ,PAY2,-T--FS-,20:29:00,23:02:00
1510,EGPL,ENHE,A320,-TW-F-S,21:45:00,23:04:00
1511,EGPL,ETAR,PAY2,-----SS,22:36:00,01:44:00
1512,EGUL,LFOA,B738,-T--F-S,19:59:00,20:45:00
1513,EGUL,LKPD,PA34,--W---S,18:24:00,22:56:00
1514,EGUL,LSGG,B738,MTW-F--,22:47:00,23:46:00
1515,EHGR,LFBL,PA34,-TW-FSS,18:12:00,21:05:00
1516,EHGR,EGYD,PA34,-TWT--S,19:28:00,21:09:00
1517,EHGR,EPRZ,PA34,M-WT---,21:47:00,02:49:00
1518,EHGR,EEKA,PA34,MTW-FS-,17:27:00,23:16:00
1519,EHGR,EGQK,PA34,--W---S,20:15:00,23:52:00
1520,EIME,ETHN,B738,--W---S,17:02:00,18:32:00
1521,EIME,LECO,B733,--WTFSS,18:34:00,19:59:00
1522,EIME,ESNZ,C500,MTW-FS-,22:31:00,02:04:00
1523,EIME,ENRA,PAY2,MTWTF--,19:53:00,00:13:00
1524,EIME,EGNS,PAY2,---T-S-,21:06:00,21:27:00
1525,EKCH,ETEB,PAY2,------S,16:34:00,18:15:00
1526,EKCH,EPLL,C500,--WT-S-,20:31:00,21:52:00
1527,EKCH,LIPY,C500,--WTF--,17:39:00,20:33:00
1528,EKCH,ETHE,PAY2,--W----,21:39:00,22:51:00
1529,EKCH,EDDR,B738,MTWTF--,19:08:00,20:08:00
1530,EKVG,EGUL,PAY2,-TWTF--,19:07:00,21:53:00
1531,EKVG,LEPP,A320,-TWT---,21:52:00,00:41:00
1532,EKVG,LPPR,C500,-TWTF-S,18:21:00,23:22:00
1533,EKVG,ESOK,PAY2,M----SS,22:45:00,01:28:00
1534,EKVG,EFLP,A320,MTW-FSS,17:30:00,19:54:00
1535,EKVG,LTAU,B738,M-W-F-S,20:58:00,01:44:00
1536,EKVG,LHSN,B733,--WTF-S,19:56:00,22:57:00
1537,ENBL,EHFS,PAY2,M-W-F--,21:35:00,00:13:00
1538,ENBL,EKGC,C500,MT----S,16:10:00,17:35:00
1539,ENBL,LPHR,PA34,----F-S,20:02:00,10:28:00
1540,ENEV,LMML,B738,MT--FS-,20:07:00,00:35:00
1541,ENEV,LGKL,B738,M---F-S,21:47:00,02:06:00
1542,ENEV,LEZG,A320,M--T-S-,19:11:00,23:16:00
1543,ENEV,LEBB,C500,--W--SS,16:23:00,22:56:00
1544,ENEV,EVLA,B738,--W-F--,17:08:00,18:48:00
1545,ENEV,LFRN,A320,-TW-F--,18:09:00,21:22:00
1546,ENEV,LIRV,PA34,-TWT---,21:00:00,09:07:00
1547,ENLK,ENRO,A320,M----S-,20:51:00,21:40:00
1548,ENLK,ESGT,B738,-T-----,16:18:00,17:39:00
1549,ENLK,LDSB,PAY2,M------,18:07:00,00:38:00
1550,ENLK,EGUB,A320,--W---S,21:33:00,00:08:00
1551,ENLK,ENDU,B733,M-WTFS-,18:40:00,18:57:00
1552,ENLK,LDPL,PA34,MTWTFS-,19:56:00,06:42:00
1553,ENLK,EFHA,B738,M-WTF--,17:31:00,18:36:00
1554,ENNO,LTCV,B733,-TW--S-,20:09:00,00:26:00
1555,ENNO,ENOV,C500,--W--S-,21:42:00,22:26:00
1556,ENNO,LOWS,A320,-T-TFSS,20:42:00,22:25:00
1557,ENRY,EGNM,B733,--W--SS,21:57:00,23:11:00
1558,ENRY,LIPQ,A320,MT--F--,20:45:00,22:43:00
1559,ENRY,EBOS,PA34,M----SS,21:23:00,01:42:00
1560,EPKK,LGIO,B738,M-WT-SS,21:11:00,22:37:00
1561,EPKK,EDDB,A320,MT-TF--,16:33:00,17:13:00
1562,EPKK,ESNK,B733,-T-TF-S,19:57:00,21:47:00
1563,EPKK,LFSD,B733,------S,17:38:00,19:03:00
1564,EPKK,LIBY,B738,M----S-,21:46:00,23:11:00
1565,EPKK,EBDT,B738,M-W----,19:00:00,20:18:00
1566,ENSR,EGVO,B738,--WT-SS,21:31:00,00:25:00
1567,ENSR,LJMB,A320,M---FS-,16:50:00,20:12:00
1568,ENSR,EDDG,PA34,---T--S,17:26:00,02:06:00
1569,ENSR,EKOD,PAY2,M-WTFS-,19:59:00,23:56:00
1570,EPWR,LYVR,B733,-TW-FS-,21:43:00,22:39:00
1571,EPWR,LKPD,PA34,MTWT-S-,17:07:00,17:44:00
1572,EPWR,LTAT,B733,MT-----,19:17:00,22:01:00
1573,ESNO,EICK,PAY2,---TF--,21:38:00,02:29:00
1574,ESNO,LIMH,C500,MTWTF-S,20:13:00,00:42:00
1575,ESNO,LIRF,PA34,MT--FS-,19:13:00,05:23:00
1576,ESNO,EDDV,A320,---T---,20:53:00,22:36:00
1577,ESNO,LTBF,B733,-T-TFS-,17:02:00,20:27:00
1578,ESNO,LGKV,PA34,MTW-F-S,18:36:00,05:07:00
1579,ESSA,LTFJ,A320,--W----,16:53:00,19:46:00
1580,ESSA,LEBZ,C500,---T---,17:42:00,23:57:00
1581,ESSA,LGKL,PA34,-T---SS,21:57:00,08:28:00
1582,ESSA,ENBS,PAY2,--WT---,20:07:00,23:15:00
1583,ESSA,LOAN,B733,M-W----,19:34:00,21:14:00
1584,ESSA,LTCC,C500,-TW---S,18:58:00,01:13:00
1585,ESSA,EKSP,PA34,M----SS,21:20:00,00:19:00
1586,ETHA,LRTR,B738,MT--FSS,19:43:00,20:45:00
1587,ETHA,LRBM,PAY2,--W-FSS,16:11:00,18:24:00
1588,ETHA,EIDL,PA34,-T--F--,21:39:00,04:06:00
1589,ETHA,LSZS,A320,M--TF--,20:50:00,21:03:00
1590,ETHA,LTBH,PA34,M-W--SS,17:32:00,23:48:00
1591,ETMN,EDFH,B738,M-WT-S-,18:25:00,18:58:00
1592,ETMN,LFOA,C500,M--TF--,21:43:00,23:35:00
1593,ETMN,LIPO,B738,--W--SS,20:18:00,21:27:00
1594,ETMN,LFMO,PAY2,MTW----,17:12:00,19:48:00
1595,ETSN,LELL,A320,-TW--SS,19:28:00,20:51:00
1596,ETSN,LIBP,PAY2,M--T-S-,17:39:00,19:23:00
1597,ETSN,ETAR,B733,-T-T-SS,21:34:00,21:55:00
1598,EYSA,EDFM,B738,-TW-FSS,16:16:00,17:47:00
1599,EYSA,ENRY,B733,-T--F--,20:53:00,21:57:00
1600,EYSA,EGLL,PA34,MTW---S,19:03:00,01:53:00
1601,EYSA,ETHB,A320,------S,17:54:00,19:13:00
1602,EYSA,LFLX,PAY2,MT-T---,15:37:00,19:51:00
1603,EYSA,LFRM,PAY2,MT--FS-,19:54:00,00:10:00
1604,EYSA,LTAT,B733,M-W-FS-,17:24:00,20:12:00
1605,LDZA,LIPS,PA34,---T-SS,20:31:00,21:49:00
1606,LDZA,ENDU,C500,--W---S,17:32:00,23:09:00
1607,LDZA,LSZC,A320,MTW--SS,16:28:00,17:15:00
1608,LDZA,EHKD,A320,M-WT--S,18:34:00,20:03:00
1609,LDZA,LIMT,C500,--WTF--,19:25:00,20:31:00
1610,LDZA,LPHR,A320,---T--S,21:33:00,02:22:00
1611,LECO,LTAD,C500,-------,21:44:00,05:06:00
1612,LECO,EDQM,PA34,---TF-S,20:09:00,03:18:00
1613,LECO,LKKB,PAY2,MT-T--S,19:16:00,23:44:00
1614,LECO,LTAY,PA34,MT-T-SS,17:06:00,06:38:00
1615,LECO,LTCK,B738,-TWTFS-,21:12:00,02:20:00
1616,LECO,LTFG,C500,M--TF--,18:11:00,01:49:00
1617,LECO,LPHR,B733,--WTFSS,16:13:00,18:28:00
1618,LELL,LIPQ,C500,---T---,21:42:00,23:56:00
1619,LELL,EGPU,A320,--W-FS-,20:27:00,22:45:00
1620,LELL,ENRS,PAY2,MT-T--S,19:03:00,02:00:00
1621,LELL,EGXC,B733,MTW----,16:47:00,18:25:00
1622,LELL,LDSP,PA34,M-----S,18:24:00,23:20:00
1623,LEPP,LTBL,B738,--WT-SS,19:28:00,22:29:00
1624,LEPP,LIRZ,A320,-T---S-,21:51:00,23:21:00
1625,LEPP,ENVD,PAY2,--WTF-S,16:59:00,01:15:00
1626,LEVD,EFMA,PAY2,M-WT--S,16:42:00,22:57:00
1627,LEVD,LTAY,C500,M--TF-S,19:47:00,02:13:00
1628,LEVD,EGNT,PA34,-----SS,21:53:00,04:07:00
1629,LFBC,LEGE,PAY2,-TW--SS,18:05:00,19:06:00
1630,LFBC,ENOA,PAY2,-------,16:56:00,21:09:00
1631,LFBC,LJCE,C500,-TWTFS-,19:02:00,21:53:00
1632,LFBC,LOWK,C500,M------,16:03:00,18:43:00
1633,LFBC,EGXU,A320,--W-FS-,21:39:00,23:01:00
1634,LFBC,LKPD,PAY2,-TW-F--,21:02:00,00:21:00
1635,LFBC,LIRE,B738,-T--FSS,19:59:00,21:24:00
1636,LFBU,EVVA,PA34,-TWTFS-,17:24:00,01:31:00
1637,LFBU,LIEE,PAY2,-T-T---,16:06:00,18:30:00
1638,LFBU,EDLW,A320,---TFS-,21:58:00,23:03:00
1639,LFBU,ESGP,PA34,--W-FS-,18:31:00,01:00:00
1640,LFBU,LICT,C500,MT---SS,20:48:00,23:42:00
1641,LFBU,LIPZ,PAY2,M----S-,19:29:00,21:43:00
1642,LFKS,EGOW,PA34,-TWTF-S,16:52:00,23:29:00
1643,LFKS,LGSM,A320,---TF-S,19:12:00,21:13:00
1644,LFKS,ETNH,A320,------S,17:33:00,19:20:00
1645,LFKS,EETU,B733,MTWT-S-,20:25:00,23:10:00
1646,LFKS,LIMT,PA34,----FSS,21:43:00,22:54:00
1647,LFMT,EGPO,PAY2,MT-TFS-,18:39:00,22:50:00
1648,LFMT,LELC,B738,-TWTFS-,19:48:00,20:44:00
1649,LFMT,ENMS,A320,MT---SS,17:11:00,20:27:00
1650,LFMT,LTBF,B733,M-W-FS-,21:36:00,00:10:00
1651,LFMT,EGNH,PA34,-T---S-,17:56:00,23:06:00
1652,LFOP,LFRS,B733,-T-T-SS,19:22:00,19:47:00
1653,LFOP,LDDU,B738,--WTFSS,16:19:00,18:11:00
1654,LFOP,LKTB,B733,M----S-,21:48:00,23:13:00
1655,LFRJ,LKKU,PA34,-TW-FSS,20:46:00,03:21:00
1656,LFRJ,LIVF,C500,MT-TFS-,16:07:00,19:11:00
1657,LFRJ,LEVX,PA34,MT--F-S,19:53:00,23:09:00
1658,LFRJ,LGKP,A320,--W--SS,16:59:00,20:47:00
1659,LFRJ,ENAT,B738,M-----S,21:31:00,00:58:00
1660,LFRJ,LSZA,C500,M--TF--,18:53:00,21:06:00
1661,LFRJ,EGGD,PAY2,-T---SS,18:02:00,18:49:00
1662,LFSX,EDFE,PAY2,MTW--S-,17:31:00,18:13:00
1663,LFSX,LFMK,PAY2,M---F--,20:15:00,21:40:00
1664,LFSX,ENBN,PAY2,--W----,21:38:00,02:20:00
1665,LGIR,LDLO,C500,MTWTFS-,17:29:00,20:28:00
1666,LGIR,LFRJ,PAY2,M---FS-,20:34:00,03:11:00
1667,LGIR,EKHA,A320,MT--FS-,19:29:00,22:59:00
1668,LGIR,BKPR,B733,M--TFS-,16:19:00,17:26:00
1669,LGMT,EDDS,B738,MTWT---,15:29:00,17:39:00
1670,LGMT,EGYD,PA34,--WT-SS,20:46:00,07:30:00
1671,LGMT,LJCE,C500,MT---SS,16:56:00,19:30:00
1672,LGMT,LIPO,PA34,M-W--S-,16:01:00,22:19:00
1673,LGMT,EHVK,PAY2,-TWTF--,17:45:00,22:47:00
1674,LGMT,EDAH,C500,M-W--S-,18:38:00,22:45:00
1675,LGMT,EGCN,B733,-TWT-S-,19:32:00,22:51:00
1676,LGSO,LHDC,PAY2,MTWTFSS,17:47:00,20:30:00
1677,LGSO,LTAW,B733,----F--,16:23:00,17:42:00
1678,LGSO,LFSI,B738,--WTFSS,15:04:00,17:35:00
1679,LGSO,LFMC,PA34,MTWTF--,20:47:00,03:52:00
1680,LGSO,EDRZ,B738,MTW-FSS,18:27:00,20:49:00
1681,LGSO,EFKK,C500,M--T---,19:34:00,01:54:00
1682,LGSO,LYBE,B733,--WT---,15:44:00,16:53:00
1683,LHPP,LFOH,PAY2,MTWT--S,20:00:00,23:20:00
1684,LHPP,LGKR,PAY2,-TWTFSS,21:43:00,23:25:00
1685,LHPP,LTBF,PAY2,MTW--SS,18:51:00,21:21:00
1686,LHPP,ENQC,PA34,--W--S-,17:06:00,01:03:00
1687,LHPP,LFLX,B738,M-WTFS-,18:02:00,19:36:00
1688,LIBP,LDLO,B733,-----SS,21:36:00,21:54:00
1689,LIBP,EGAE,B738,M--T---,20:05:00,22:39:00
1690,LIBP,LFOT,B733,MT---SS,19:28:00,20:59:00
1691,LIBP,EHGG,C500,M-WTFSS,18:53:00,21:44:00
1692,LIBP,EYPA,C500,MTW---S,16:54:00,20:20:00
1693,LICR,EEKE,PAY2,M-W----,19:20:00,00:44:00
1694,LICR,EDDK,B733,MT-TFSS,17:51:00,19:50:00
1695,LICR,EISG,PA34,--WT-S-,21:49:00,08:31:00
1696,LICR,ENHF,C500,M------,16:19:00,00:14:00
1697,LIMF,EGHQ,PAY2,-----SS,17:20:00,19:57:00
1698,LIMF,LFMI,B733,MT--F--,16:16:00,16:38:00
1699,LIMF,LOWK,PA34,MT-TFSS,21:49:00,00:05:00
1700,LIMF,ENQA,B738,M--TFSS,20:35:00,22:43:00
1701,LIMF,EGXW,B738,M----SS,19:06:00,20:25:00
1702,LIMF,EGTC,A320,-T-T---,17:53:00,19:09:00
1703,LIMZ,LEGA,PAY2,--W-FS-,18:48:00,21:45:00
1704,LIMZ,ENTC,A320,M--TFSS,21:40:00,01:22:00
1705,LIMZ,LIRP,C500,-TWT--S,17:00:00,17:32:00
1706,LIMZ,LEBL,A320,M-W--S-,21:09:00,21:54:00
1707,LIRT,ENNA,B738,-TW-F--,18:32:00,22:34:00
1708,LIRT,EHDL,B738,-T-TFS-,16:33:00,18:18:00
1709,LIRT,LFJL,B738,-TWT---,17:18:00,18:42:00
1710,LIRT,ENDU,C500,-TWTF-S,17:53:00,00:38:00
1711,LIRT,LGTS,C500,MTW--S-,21:33:00,22:58:00
1712,LIRT,LIBC,B738,M-WT-SS,20:03:00,20:24:00
1713,LIVT,EDNY,PAY2,-T-TFSS,20:36:00,21:28:00
1714,LIVT,EIKY,PAY2,MTW--SS,21:58:00,02:14:00
1715,LIVT,LIBC,C500,MTWT---,17:59:00,19:45:00
1716,LKMT,ETEB,B733,M--TF-S,17:01:00,17:42:00
1717,LKMT,ESNG,PAY2,----F--,21:48:00,02:23:00
1718,LKMT,ESTL,B738,------S,17:37:00,18:35:00
1719,LKMT,LKLN,B738,-T-T-SS,20:40:00,21:06:00
1720,LKMT,LERI,B733,-----SS,20:08:00,22:41:00
1721,LOAV,LEBZ,PAY2,MTW-F--,21:52:00,02:50:00
1722,LOAV,LGPZ,A320,M-WT-S-,20:52:00,22:15:00
1723,LOAV,LDZD,C500,--W-F--,19:51:00,20:48:00
1724,LOAV,EGNX,B738,---TF-S,16:10:00,17:50:00
1725,LOAV,LIQC,C500,MT---S-,18:55:00,20:44:00
1726,LOAV,EGQK,PA34,MTW-F-S,16:52:00,23:58:00
1727,LPAZ,LRSB,B738,MT-----,18:16:00,23:23:00
1728,LPAZ,LIRX,PAY2,-TWT--S,19:07:00,02:22:00
1729,LPAZ,ETNS,PAY2,MT-T---,21:21:00,05:03:00
1730,LPAZ,LIMZ,B738,M-W-F-S,22:41:00,02:13:00
1731,LPAZ,LIPC,B738,MTW---S,23:47:00,03:46:00
1732,LPPR,LICG,A320,M---F-S,22:33:00,00:56:00
1733,LPPR,LFBL,B733,----FSS,21:03:00,22:15:00
1734,LPPR,LFRH,C500,--W----,21:59:00,23:48:00
1735,LPPR,EKEB,C500,-TW----,18:04:00,22:27:00
1736,LPPR,ETHE,A320,-TW-FS-,20:20:00,22:34:00
1737,LRTC,ENZV,A320,MT--F--,19:42:00,22:31:00
1738,LRTC,LEMO,PA34,M-WT--S,15:59:00,04:24:00
1739,LRTC,LFSB,PA34,M-WT-SS,20:51:00,03:43:00
1740,LRTC,ENBN,A320,-TW--S-,17:29:00,20:41:00
1741,LRTC,LFRM,B733,MTWTFSS,18:28:00,21:14:00
1742,LTAE,LKNA,B733,M--T-S-,15:08:00,17:12:00
1743,LTAE,LYBT,B738,--W--SS,16:52:00,18:17:00
1744,LTAE,EKOD,C500,--W--S-,19:38:00,00:45:00
1745,LTBO,EKKA,C500,-TWT-SS,14:59:00,20:19:00
1746,LTBO,LEHC,PAY2,M-W--SS,19:44:00,01:43:00
1747,LTBO,LRCV,B738,MTW--SS,18:00:00,18:58:00
1748,LTBO,ENBN,PA34,-TW-FS-,16:04:00,05:17:00
1749,LZKZ,EGDX,PAY2,M--TFSS,19:41:00,23:53:00
1750,LZKZ,LBBG,A320,MTWT-S-,18:29:00,19:34:00
1751,LZKZ,LTAU,PAY2,-T-TFSS,20:28:00,00:12:00
1752,LZKZ,LIMC,A320,M--T---,17:16:00,18:34:00
1753,LZKZ,EGWU,B733,-T-T--S,16:45:00,18:44:00
1754,LZKZ,EGBJ,PA34,--W----,21:38:00,04:42:00
1755,EDDT,EPZG,PA34,--WTF-S,17:51:00,18:36:00
1756,EDDT,LFBL,B733,-TW-FSS,19:46:00,21:13:00
1757,EDDT,LBWN,PA34,MT-T--S,18:32:00,00:46:00
1758,EDDT,LFRS,PAY2,-T--F--,21:59:00,00:52:00
1759,EDDT,LTBU,PAY2,MT-TF-S,20:20:00,00:18:00
1760,EFJO,LIMH,A320,MT-T-S-,19:26:00,22:26:00
1761,EFJO,LFSO,PA34,MTWT---,18:36:00,03:30:00
1762,EFJO,LTAL,PAY2,MTWT---,20:38:00,02:15:00
1763,EFPO,LHPP,B733,MT-TF-S,20:12:00,22:23:00
1764,EFPO,LFJL,C500,M-WT--S,16:28:00,20:08:00
1765,EFPO,LRAR,B738,M---F-S,19:40:00,21:46:00
1766,EFPO,LICT,B738,-T-----,18:07:00,21:26:00
1767,EFPO,ENSS,B733,M-W----,20:56:00,22:17:00
1768,EGAA,LFOA,A320,-T-TF-S,22:31:00,23:52:00
1769,EGAA,LIVR,C500,-TWTF-S,18:27:00,21:51:00
1770,EGAA,LIMZ,B733,----F-S,20:44:00,22:37:00
1771,EGAA,LEAM,A320,---T-SS,19:01:00,21:36:00
1772,EGAA,LIRN,A320,MTWTFS-,19:49:00,22:36:00
1773,EGAA,ENQA,PAY2,M--TF-S,21:35:00,23:41:00
1774,EGAA,LTCM,A320,-TWT-S-,17:36:00,21:52:00
1775,EGDR,EDHL,B733,MT--FSS,19:38:00,21:07:00
1776,EGDR,EGHQ,PA34,-TWT-SS,18:08:00,18:19:00
1777,EGDR,ENAN,C500,MT-TFS-,17:34:00,22:49:00
1778,EGDR,EYKA,PA34,-T--F-S,21:46:00,06:17:00
1779,EGDR,EDDP,B733,-T-TF--,20:49:00,22:23:00
